POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0023,154,227,7148,1/17/19,155,2,2.5,100,7,813.9336837,8.044450805,0.735954611,73.59546115,0.203432625,375.4288462,345.2276574
BN-0026,257,181,7161,1/17/19,190,2,1.125,120,4,1036.650744,9.299864788,0.728076477,87.3691773,0.223211944,51.57293324,46.77672018
BN-0030,156,91,7138,1/17/19,348,2,2,120,5,1136.478954,20.22163178,0.753319153,90.39829837,0.262261631,210.8088318,168.1798461
BN-0035,273,242,7143,1/17/19,230,2,1.125,45,3,1144.25043,11.25504983,0.68907001,31.00815046,0.207094423,13.72779271,12.1827228
BN-0044,92,206,7152,1/17/19,292,3,2,100,3,425.8089638,40.70776326,0.832734739,83.27347393,0.628454037,116.5162447,69.08508765
BN-0067,50,103,7175,1/17/19,376,0,2.5,45,5,180.7630274,60.37390819,0.924199713,41.58898707,0.964903121,151.5398716,60.04932865
BN-0097,87,113,7205,1/17/19,378,6,1.125,120,7,624.8301252,42.04602774,0.857763806,102.9316567,0.676536054,106.328723,61.62171863
BN-0038,246,147,7146,1/18/19,31,2,2,100,7,909.9209965,26.62365121,0.785018111,78.5018111,0.448118568,256.2927129,188.0582349
BN-0073,220,212,7181,1/18/19,311,7,2,100,3,1050.801493,17.18842697,0.792725419,79.27254194,0.284772511,110.9181407,91.85305709
BN-0076,251,239,7184,1/18/19,292,1,1.5,120,7,1134.583277,7.925740995,0.725133673,87.01604079,0.177625648,159.8006081,147.1352258
BN-0009,158,256,7464,1/18/19,364,6,1.5,45,7,1161.045059,24.65817233,0.789088939,35.50900226,0.282998529,65.21050721,49.13078796
BN-0084,298,121,7192,1/18/19,335,3,2.5,120,4,973.256978,17.58358749,0.731199932,87.74399189,0.383143904,255.7737364,210.7995377
BN-0074,71,245,7182,1/18/19,106,1,1.125,45,7,494.0727265,45.87363399,0.855302731,38.4886229,0.60341497,39.75886773,21.52003027
BN-0075,220,89,7183,1/18/19,337,3,2,54,5,1089.00111,24.5191778,0.789304125,42.62242272,0.397770663,99.39548979,75.02453292
BN-0070,168,280,7178,1/18/19,53,3,2,74,7,1135.005009,19.68188291,0.786153571,58.17536427,0.281501805,189.9309293,152.5489462
BN-0062,107,196,7170,1/18/19,95,7,2,120,7,447.1926505,46.58364808,0.857400407,102.8880488,0.656970845,335.9089017,179.4302811
BN-0057,211,233,7165,1/18/19,373,0,2,100,4,1459.470656,17.85698779,0.767388215,76.73882148,0.296847102,143.1639454,117.5991772
BN-0031,233,178,7139,1/18/19,309,3,2.5,74,3,1163.305945,25.78489075,0.724610624,53.62118618,0.380111438,117.2293183,87.00186665
BN-0055,122,62,7163,1/18/19,193,6,1.125,100,5,478.4401257,59.40642227,0.843325122,84.33251222,0.625400564,62.22553476,25.25957082
BN-0093,202,145,7201,1/18/19,298,3,1.125,45,5,836.5141761,22.9840178,0.751634004,33.8235302,0.329584416,24.95700885,19.22088549
BN-0010,144,208,7285,1/19/19,19,0,2,45,7,926.297788,40.17488905,0.842437372,37.90968172,0.518132331,123.7675289,74.04406148
BN-0088,103,220,7196,1/19/19,300,4,1.5,100,3,595.2479292,49.49065385,0.874321549,87.43215489,0.675543815,68.8134775,34.75723755
BN-0032,201,66,7140,1/19/19,215,6,1.5,74,5,829.0258254,29.26717039,0.775310199,57.37295473,0.336504116,75.25897337,53.2328014
BN-0034,179,120,7142,1/19/19,61,3,2,54,4,1075.994101,18.37131546,0.74303167,40.12371017,0.326752833,74.85479369,61.1029834
BN-0058,143,188,7166,1/19/19,18,1,2,100,4,479.556045,41.22230895,0.813288931,81.32889307,0.612876569,151.7271829,89.1817348
BN-0097,87,113,7205,1/19/19,380,6,1.125,120,7,537.6445069,41.40148815,0.877056353,105.2467624,0.63671137,108.7202344,63.70843944
BN-0072,109,172,7180,1/19/19,160,5,2.5,45,3,403.1923138,55.28933593,0.846060375,38.07271686,0.631582892,83.23647724,37.21558172
BN-0008,275,214,7040,1/19/19,346,5,2,120,5,1375.518559,19.43506247,0.757453955,90.89447461,0.295310122,211.9659148,170.7702068
BN-0054,240,253,7162,1/19/19,379,0,1.125,54,3,1398.19923,15.27677087,0.746030949,40.28567125,0.425135188,17.83509613,15.11046936
BN-0044,92,206,7152,1/19/19,294,3,2,100,3,445.7436889,47.54540478,0.848399718,84.83997175,0.669254543,118.7080885,62.26784732
BN-0071,69,85,7179,1/19/19,314,3,1.5,45,4,489.2046554,56.31348796,0.822538419,37.01422884,0.617469904,38.84273174,16.96903468
BN-0061,270,224,7169,1/19/19,27,5,2.5,74,5,1185.512383,9.07005839,0.742569332,54.95013056,0.215645849,200.2245382,182.0640557
BN-0026,257,181,7161,1/19/19,192,2,1.125,120,4,1112.927674,9.17726296,0.681888566,81.82662796,0.206458266,48.30123565,43.86850424
BN-0018,118,140,7003,1/20/19,363,5,1.5,100,7,323.3713101,50.19671995,0.943793172,94.37931723,0.900283233,173.3228971,86.32048783
BN-0077,300,171,7185,1/20/19,351,3,1.5,120,4,707.4845552,10.40235624,0.739221787,88.7066144,0.458795649,93.08872115,83.40530076
BN-0059,211,75,7167,1/20/19,42,0,1.125,54,5,974.5686158,24.47806895,0.796098841,42.98933742,0.430177878,31.72008564,23.95562121
BN-0006,65,233,7281,1/20/19,341,2,2,74,3,1063.207267,43.21406879,0.802570553,59.39022093,0.312032233,83.09879713,47.18842577
BN-0092,180,211,7200,1/20/19,121,4,2,100,4,957.9270744,18.26817524,0.759957251,75.99572513,0.44187218,141.7776248,115.8774399
BN-0011,52,116,7041,1/20/19,374,3,2.5,100,7,487.6388351,52.20781015,0.797599485,79.75994854,0.692988016,406.8754375,194.4546815
BN-0099,192,150,7207,1/20/19,337,6,1.125,100,7,1188.200983,29.01335342,0.766557484,76.65574839,0.369702559,79.18562763,56.21122163
BN-0013,261,258,7303,1/20/19,220,0,1.125,54,5,1052.903624,23.37580948,0.731085977,39.47864275,0.440136758,29.12968667,22.32038661
BN-0042,246,292,7150,1/20/19,360,3,2,74,3,1241.095467,13.1153632,0.732664884,54.21720141,0.217884291,75.86070821,65.9113008
BN-0087,171,92,7195,1/20/19,210,3,1.125,74,7,642.4027282,24.54969408,0.827696519,61.24954237,0.522962364,63.27096867,47.73813942
BN-0033,297,198,7141,1/20/19,238,0,2.5,54,7,916.4865341,18.99086343,0.722829171,39.03277522,0.407889782,199.1159446,161.3021075
BN-0069,58,136,7177,1/20/19,197,0,2.5,45,5,574.0155881,57.17441251,0.80588311,36.26473997,0.623148472,132.1396463,56.58957984
BN-0040,160,129,7148,1/20/19,57,5,2,100,4,695.1391779,25.61256324,0.83815752,83.81575205,0.614653854,156.366667,116.3171555
BN-0012,60,114,7024,1/21/19,155,0,1.5,100,5,314.9555877,59.33539541,0.85974319,85.97431895,0.927730318,112.7768129,45.86024503
BN-0005,258,57,7415,1/21/19,250,3,1.125,54,3,1199.356753,15.77017985,0.77732781,41.97570174,0.335387357,18.58329903,15.65267935
BN-0014,224,279,7212,1/21/19,383,3,1.5,74,7,911.6056259,12.33310583,0.687977001,50.91029806,0.162784335,93.49421688,81.96347617
BN-0007,111,155,7144,1/21/19,372,7,2.5,100,3,305.9801479,54.07401561,0.948542101,94.85421007,0.957447343,207.3750168,95.23901784
BN-0029,283,169,7137,1/21/19,61,0,1.5,120,3,648.0565588,17.97708645,0.792435829,95.09229951,0.54464006,74.84239433,61.3879124
BN-0098,152,97,7206,1/21/19,324,2,2.5,100,7,819.1680014,15.97945075,0.770170791,77.01707913,0.310039293,392.8833749,330.1027695
BN-0027,205,293,7221,1/21/19,180,0,1.5,100,5,1099.736199,10.23991998,0.748430406,74.84304058,0.240026211,98.17535848,88.12228033
BN-0091,142,233,7199,1/21/19,371,4,1.125,100,7,318.7520028,42.79789484,0.940369535,94.0369535,0.956834763,97.14046684,55.56639199
BN-0082,218,199,7190,1/21/19,69,5,1.125,74,4,985.5553246,19.27533276,0.750826301,55.56114626,0.428226279,32.79705012,26.47530957
BN-0083,201,233,7191,1/21/19,86,4,2.5,74,4,947.1842272,5.674756969,0.728189135,53.88599598,0.184715313,157.0776783,148.1639018
BN-0039,248,257,7147,1/21/19,257,7,1.5,45,4,1257.284885,7.436252362,0.727918179,32.75631804,0.198934791,34.37448015,31.81830706
BN-0025,98,121,7267,1/21/19,93,2,1.125,45,7,666.241689,41.47183176,0.799899414,35.99547361,0.671587507,37.18343672,21.7627844
BN-0086,103,112,7194,1/21/19,130,0,1.5,100,3,439.7562991,54.75026635,0.8259575,82.59575004,0.64858114,65.00698507,29.4154876
BN-0047,137,52,7155,1/22/19,281,3,1.125,54,3,404.3342937,50.50358865,0.842711569,45.50642473,0.642856204,20.14640527,9.971747625
BN-0089,109,103,7197,1/22/19,226,3,2.5,100,5,352.4750691,51.08012249,0.866935955,86.69359546,0.936942412,315.8897884,154.5328976
BN-0019,127,266,7122,1/22/19,125,0,1.125,45,4,576.390644,44.364556,0.826405189,37.18823352,0.669424006,21.95174939,12.21295324
BN-0064,160,187,7172,1/22/19,201,0,2.5,54,7,547.8860079,8.928983916,0.765619492,41.34345259,0.418495481,210.9032875,192.0717669
BN-0094,202,181,7202,1/22/19,230,3,2.5,120,3,1446.574583,18.24840664,0.764470801,91.73649616,0.362238504,200.5589147,163.9601084
BN-0053,60,198,7161,1/22/19,283,2,1.125,120,3,323.0322882,45.11222482,0.888757716,106.6509259,0.939101886,47.21603132,25.91582912
BN-0003,85,180,7356,1/22/19,235,3,1.5,74,4,537.0939973,42.8562497,0.819125596,60.61529407,0.662027853,63.6096896,36.34896219
BN-0024,292,51,7221,1/22/19,268,7,2,45,7,1377.843009,21.11696513,0.747136273,33.62113227,0.40278697,109.7662726,86.58696709
BN-0063,203,293,7171,1/22/19,270,4,2,54,4,523.280983,8.865928503,0.722275394,39.00287125,0.436904554,72.7637566,66.31257396
BN-0037,285,190,7145,1/22/19,212,4,1.125,45,3,1206.489916,10.23571627,0.675685914,30.40586614,0.164357772,13.46115203,12.0833067
BN-0041,91,91,7149,1/22/19,37,5,2.5,120,4,503.8236934,56.55764044,0.842006855,101.0408226,0.669093561,294.5339979,127.9525184
BN-0030,156,91,7138,1/22/19,353,2,2,120,5,657.0197358,11.06146211,0.780012966,93.60155594,0.401922071,218.2788285,194.1339986
BN-0050,158,119,7158,1/22/19,364,0,1.125,120,4,691.4468143,10.44090383,0.779471746,93.53660947,0.344816128,55.21349136,49.44870383
BN-0080,139,96,7188,1/23/19,233,3,1.5,120,5,539.2974198,54.92370441,0.824857857,98.98294285,0.694059638,129.8408753,58.52745675
BN-0078,193,275,7186,1/23/19,365,5,2,45,5,1274.522625,5.94660167,0.691171937,31.10273715,0.223351072,72.53158305,68.21841872
BN-0004,60,285,7079,1/23/19,81,4,1.125,54,3,434.5969435,44.86992713,0.806321686,43.54137106,0.646846336,19.2764453,10.62711834
BN-0045,258,199,7153,1/23/19,208,1,2,54,7,729.8509453,11.80122887,0.791294724,42.7299151,0.408989301,139.5046268,123.0413665
BN-0056,236,99,7164,1/23/19,59,6,1.5,120,7,682.6975637,22.91882499,0.798834137,95.86009642,0.653639663,176.0422741,135.6954534
BN-0028,141,194,7270,1/23/19,55,2,2,120,5,738.3441053,43.73639854,0.875021252,105.0025502,0.631725437,244.8659471,137.7704006
BN-0035,273,242,7143,1/23/19,236,2,1.125,45,3,1435.712354,19.1528395,0.787792145,35.45064652,0.388305785,15.69455513,12.68860218
BN-0095,122,290,7203,1/23/19,299,5,2.5,45,5,1170.284487,40.35388077,0.77663321,34.94849447,0.283199705,127.3435767,75.95550159
BN-0017,63,194,7166,1/23/19,299,0,1.5,45,5,439.0990838,40.44226187,0.826594275,37.19674235,0.625388508,48.79282678,29.059904
BN-0060,128,58,7168,1/23/19,327,4,1.5,54,3,364.9922939,57.42375986,0.937578054,50.62921489,0.955918868,39.84772358,16.96566248
BN-0085,263,122,7193,1/23/19,285,4,2,100,4,637.8577376,16.22456961,0.765791086,76.57910859,0.459805998,142.865985,119.6865938
BN-0022,102,139,7325,1/23/19,31,5,1.125,120,3,555.5757144,40.61891344,0.849717656,101.9661188,0.685219788,45.14199399,26.80580653
BN-0065,266,54,7173,1/23/19,291,4,1.125,100,3,1003.913375,19.34070141,0.760979191,76.09791911,0.282515676,33.68973782,27.17390622
BN-0090,125,293,7198,1/24/19,290,6,1.125,120,4,677.3003389,46.76760622,0.854832186,102.5798624,0.679525751,60.5516105,32.23307174
BN-0048,170,298,7156,1/24/19,122,1,1.125,74,4,1309.00894,5.686337402,0.721636978,53.40113635,0.236423885,31.52202327,29.72957467
BN-0020,170,62,7437,1/24/19,235,4,2.5,100,7,1074.168127,25.05836192,0.728966088,72.89660879,0.325708059,371.8638256,278.6808423
BN-0066,137,176,7174,1/24/19,55,7,1.5,45,7,272.8623087,53.77540156,0.888317737,39.97429817,0.915132542,73.41079987,33.93384745
BN-0036,233,60,7144,1/24/19,250,6,1.5,100,5,1132.517256,26.76029059,0.753427906,75.34279061,0.332375312,98.83090558,72.38346805
BN-0023,154,227,7148,1/24/19,162,2,2.5,100,7,986.3647048,10.46819416,0.691542403,69.15424028,0.156563964,352.7730683,315.8440986
BN-0079,173,217,7187,1/24/19,338,1,2.5,45,4,893.6745073,6.278050359,0.701683138,31.5757412,0.210918174,92.04328559,86.26476177
BN-0067,50,103,7175,1/24/19,383,0,2.5,45,5,113.0955555,51.32572868,0.890848066,40.08816297,0.957383309,146.0712438,71.09911353
BN-0002,225,245,7072,1/24/19,148,2,1.5,100,4,1043.156642,13.50370845,0.712287816,71.22878165,0.234631265,74.74748346,64.65380122
BN-0046,218,107,7154,1/24/19,55,2,2,54,5,1101.507989,22.65143472,0.752377003,40.62835816,0.402719959,94.74533123,73.28415438
BN-0021,268,253,7225,1/24/19,78,6,1.5,74,7,1242.82332,17.0338999,0.747878249,55.34299046,0.415413935,101.6346348,84.32229284
BN-0081,265,92,7189,1/24/19,154,4,2.5,74,5,858.2393724,17.95693751,0.740651053,54.80817794,0.363807256,199.7072984,163.8459836
BN-0096,72,233,7204,1/24/19,369,0,2,54,4,1158.832044,41.85910541,0.784357107,42.35528376,0.296910238,79.01801738,45.94178219
BN-0001,102,108,7012,1/25/19,212,6,2.5,100,7,418.9428361,53.89585145,0.826223402,82.62234019,0.694192462,421.4772129,194.3184803
BN-0015,141,72,7321,1/25/19,385,3,1.5,74,5,534.4621305,40.0155609,0.802926242,59.4165419,0.627065483,77.93964883,46.75166119
BN-0016,288,239,7106,1/25/19,200,0,2.5,45,3,613.5074739,11.11833029,0.784565666,35.30545498,0.329726355,77.18655096,68.60469528
BN-0043,101,85,7151,1/25/19,141,5,1.125,74,3,274.4145711,51.8571753,0.91411245,67.6443213,0.912281445,29.94719798,14.41742703
BN-0049,234,114,7157,1/25/19,327,1,1.125,120,3,740.6016115,28.49831793,0.788887332,94.66647984,0.520455278,41.91032979,29.96659076
BN-0051,214,195,7159,1/25/19,146,2,2,120,7,1490.27252,5.45145399,0.744927811,89.39133727,0.233096576,291.8448379,275.9350508
BN-0052,202,93,7160,1/25/19,190,2,2.5,100,4,670.8207079,26.31993092,0.841692972,84.1692972,0.417372595,245.3535013,180.7766292
BN-0068,110,259,7176,1/25/19,246,5,1.125,120,7,425.8404958,41.02142515,0.806606728,96.79280738,0.669867749,99.9872725,58.97106835
BN-0044,92,206,7152,1/26/19,301,3,2,100,3,488.0794515,40.43096437,0.846152768,84.61527676,0.658441818,118.3936952,70.52598248
BN-0094,202,181,7202,1/26/19,234,3,2.5,120,3,1009.094245,13.52930415,0.67591016,81.10921919,0.189485159,177.3250305,153.3341878
BN-0013,261,258,7303,1/26/19,226,0,1.125,54,5,1089.24793,22.11321822,0.785569738,42.42076583,0.359417957,31.30055976,24.37899868
BN-0036,233,60,7144,1/26/19,252,6,1.5,100,5,702.3816762,25.75684222,0.827352498,82.73524976,0.552093056,108.5279639,80.57458747
BN-0025,98,121,7267,1/26/19,98,2,1.125,45,7,562.0808216,44.04349309,0.876011656,39.42052451,0.650809877,40.72152501,22.78634296
BN-0078,193,275,7186,1/26/19,368,5,2,45,5,782.5707877,10.43396585,0.767878249,34.55452122,0.564660657,80.58114347,72.17333448
BN-0041,91,91,7149,1/26/19,41,5,2.5,120,4,255.247698,51.13666369,0.902564622,108.3077546,0.918366984,315.7171047,154.2699107
BN-0001,102,108,7012,1/26/19,213,6,2.5,100,7,379.6856018,59.13227297,0.933378936,93.33789359,0.946825263,476.1399297,194.5875668
BN-0076,251,239,7184,1/26/19,300,1,1.5,120,7,1469.116767,11.01984124,0.697836144,83.74033731,0.228785662,153.7849424,136.8380859
BN-0017,63,194,7166,1/26/19,302,0,1.5,45,5,529.5098401,43.23367953,0.877247264,39.47612686,0.613895633,51.78280941,29.39519554
BN-0012,60,114,7024,1/26/19,160,0,1.5,100,5,286.6539764,51.85457305,0.945188416,94.51884164,0.961356243,123.9850905,59.69315118
BN-0011,52,116,7041,1/26/19,380,3,2.5,100,7,445.0615614,59.02137629,0.84476041,84.47604098,0.651500599,430.933404,176.5905781
BN-0006,65,233,7281,1/26/19,347,2,2,74,3,951.4731197,40.5185873,0.847012469,62.67892273,0.327336676,87.70034868,52.16540634
BN-0073,220,212,7181,1/27/19,320,7,2,100,3,733.0533139,17.11046085,0.782649562,78.26495622,0.466495437,109.5083267,90.77094733
BN-0063,203,293,7171,1/27/19,275,4,2,54,4,723.8248974,19.72689489,0.815790522,44.0526882,0.48202928,82.1846951,65.97220668
BN-0007,111,155,7144,1/27/19,378,7,2.5,100,3,373.4742516,56.39702222,0.874148319,87.41483195,0.917591402,191.1106763,83.32994572
BN-0037,285,190,7145,1/27/19,217,4,1.125,45,3,927.0088522,13.42522,0.69288118,31.1796531,0.245071362,13.80371961,11.95053988
BN-0055,122,62,7163,1/27/19,202,6,1.125,100,5,491.2092258,57.85002874,0.872485893,87.24858929,0.671758532,64.37718957,27.1349669
BN-0074,71,245,7182,1/27/19,115,1,1.125,45,7,357.8322172,43.6427424,0.947663296,42.64484833,0.933679061,44.05226159,24.82664654
BN-0060,128,58,7168,1/27/19,331,4,1.5,54,3,280.3087955,59.64204412,0.899758619,48.58696543,0.921996108,38.24037115,15.43303212
BN-0088,103,220,7196,1/27/19,308,4,1.5,100,3,530.3876865,42.3772091,0.829961299,82.99612988,0.688161939,65.32210403,37.64041942
BN-0084,298,121,7192,1/27/19,344,3,2.5,120,4,869.3233329,24.29491001,0.727478678,87.29744142,0.267807032,254.4720417,192.6482882
BN-0021,268,253,7225,1/27/19,81,6,1.5,74,7,1468.884425,24.21832039,0.74596286,55.20125163,0.379813705,101.3743385,76.82317641
BN-0039,248,257,7147,1/27/19,263,7,1.5,45,4,956.5189779,13.43429153,0.736110305,33.12496371,0.238601305,34.76133692,30.09139758
BN-0022,102,139,7325,1/27/19,35,5,1.125,120,3,580.4549711,44.85305673,0.847933198,101.7519837,0.63471505,45.04719306,24.84215
BN-0050,158,119,7158,1/27/19,369,0,1.125,120,4,601.2101233,17.09495444,0.797656146,95.71873756,0.465176795,56.5015743,46.84265592
BN-0047,137,52,7155,1/28/19,287,3,1.125,54,3,356.54254,50.03552119,0.86417396,46.66539386,0.918546447,20.65949901,10.32241101
BN-0026,257,181,7161,1/28/19,201,2,1.125,120,4,1302.159339,15.75817306,0.779808386,93.57700631,0.393966548,55.23733711,46.53294193
BN-0038,246,147,7146,1/28/19,41,2,2,100,7,1100.841263,27.96222337,0.742439791,74.24397913,0.40770041,242.3917431,174.6136225
BN-0018,118,140,7003,1/28/19,371,5,1.5,100,7,376.2992081,54.00164358,0.923644987,92.36449872,0.919109483,169.6227837,78.02369262
BN-0099,192,150,7207,1/28/19,345,6,1.125,100,7,1203.729571,24.22977983,0.777802996,77.78029961,0.353563845,80.34729257,60.87932048
BN-0093,202,145,7201,1/28/19,308,3,1.125,45,5,1307.758891,22.66203728,0.781584268,35.17129208,0.380629498,25.95146759,20.07033633
BN-0098,152,97,7206,1/28/19,331,2,2.5,100,7,1459.687043,17.33055398,0.721568584,72.15685844,0.380377334,368.0901741,304.2981078
BN-0040,160,129,7148,1/28/19,65,5,2,100,4,906.1395992,21.76760001,0.798472879,79.84728794,0.407271411,148.9631004,116.5374085
BN-0015,141,72,7321,1/28/19,388,3,1.5,74,5,613.0481781,44.91948611,0.854577564,63.23873972,0.626372859,82.95341683,45.69116828
BN-0087,171,92,7195,1/28/19,218,3,1.125,74,7,1129.986875,13.33164727,0.725590909,53.69372727,0.213892574,55.46578806,48.07128484
BN-0031,233,178,7139,1/28/19,319,3,2.5,74,3,1062.963098,19.50714583,0.762385413,56.41652054,0.423881903,123.340618,99.28038378
BN-0003,85,180,7356,1/28/19,241,3,1.5,74,4,677.275706,42.62303238,0.81153033,60.05324442,0.682434784,63.0198747,36.1588931
BN-0035,273,242,7143,1/28/19,241,2,1.125,45,3,669.0564193,12.10390321,0.792664258,35.66989162,0.5784769,15.79161836,13.88021616
BN-0009,158,256,7464,1/29/19,375,6,1.5,45,7,1015.500503,22.42966499,0.794025313,35.7311391,0.254484262,65.61845039,50.9004518
BN-0081,265,92,7189,1/29/19,159,4,2.5,74,5,809.7002909,24.26370104,0.745615248,55.17552838,0.397759385,201.0458315,152.264672
BN-0080,139,96,7188,1/29/19,239,3,1.5,120,5,542.8645531,52.7801003,0.876883719,105.2260463,0.637387511,138.0302662,65.17775326
BN-0089,109,103,7197,1/29/19,233,3,2.5,100,5,402.6600353,56.07075974,0.840334075,84.03340751,0.665919342,306.1967286,134.5098966
BN-0062,107,196,7170,1/29/19,106,7,2,120,7,567.8115386,44.72242022,0.878970274,105.4764329,0.604898938,344.3594582,190.3535742
BN-0067,50,103,7175,1/29/19,388,0,2.5,45,5,95.29177651,54.29962873,0.884324011,39.79458049,0.938281091,145.0015027,66.26622508
BN-0043,101,85,7151,1/29/19,145,5,1.125,74,3,292.0516497,56.36659544,0.926343161,68.54939393,0.909122633,30.34788778,13.24181665
BN-0042,246,292,7150,1/29/19,369,3,2,74,3,1415.889325,15.51182432,0.750124581,55.50921901,0.255259141,77.66849924,65.62069809
BN-0059,211,75,7167,1/29/19,51,0,1.125,54,5,878.726115,26.81913194,0.766180104,41.3737256,0.381306508,30.52799131,22.34064904
BN-0086,103,112,7194,1/29/19,138,0,1.5,100,3,354.2330874,55.47100135,0.935786537,93.57865373,0.939432806,73.65107941,32.79608816
BN-0023,154,227,7148,1/29/19,167,2,2.5,100,7,776.8824619,12.86806931,0.764944703,76.49447028,0.535036206,390.2174165,340.0039689
BN-0090,125,293,7198,1/29/19,295,6,1.125,120,4,410.683842,46.74619835,0.815851037,97.9021244,0.633129987,57.79040025,30.77558512
BN-0019,127,266,7122,1/29/19,132,0,1.125,45,4,532.3578038,48.22482649,0.807056207,36.31752931,0.668781283,21.43778358,11.09944965
BN-0095,122,290,7203,1/30/19,306,5,2.5,45,5,967.7480024,43.00902949,0.797498402,35.88742807,0.528411609,130.764816,74.52413772
BN-0054,240,253,7162,1/30/19,390,0,1.125,54,3,1059.396689,13.40792303,0.739548998,39.93564591,0.217823694,17.68013444,15.30959562
